"Year","Player","Pos","Age","Tm","G","MP","PTS","AST","TRB","STL","BLK","FG.","X3P","X3PA","X3P.","FT.","PER","WS","BPM","VORP","TS."
2013,"Kosta Koufos","C",23,"DEN",81,1817,648,32,562,44,103,0.581,0,1,0,0.558,17.2,6.5,1.5,1.6,0.585
2013,"Viacheslav Kravtsov","C",25,"DET",25,224,77,9,45,5,9,0.717,0,0,NA,0.297,14.4,0.4,-0.9,0.1,0.618
2013,"Doron Lamb","SG",21,"TOT",47,577,154,32,46,13,0,0.368,14,37,0.378,0.588,4.8,-0.4,-7.5,-0.8,0.433
2013,"Doron Lamb","SG",21,"MIL",23,280,78,20,17,7,0,0.347,4,16,0.25,0.533,3,-0.4,-9.3,-0.5,0.384
2013,"Doron Lamb","SG",21,"ORL",24,297,76,12,29,6,0,0.397,10,21,0.476,0.632,6.5,0.1,-5.8,-0.3,0.498
2013,"Jeremy Lamb","SF",20,"OKC",23,147,71,5,18,2,2,0.353,9,30,0.3,1,11.2,0.2,-7.1,-0.2,0.479
2013,"Carl Landry","PF",29,"GSW",81,1876,874,65,483,35,31,0.54,1,3,0.333,0.817,17.5,6.2,-0.7,0.6,0.605
2013,"Ty Lawson","PG",25,"DEN",73,2513,1216,501,198,107,8,0.461,85,232,0.366,0.756,17.9,7.4,1.4,2.2,0.549
2013,"Courtney Lee","SG",27,"BOS",78,1941,612,143,190,89,21,0.464,58,156,0.372,0.861,11.7,3.3,-0.3,0.8,0.545
2013,"David Lee","PF",29,"GSW",79,2907,1459,279,886,67,22,0.519,0,4,0,0.797,19.2,9.1,2.5,3.3,0.561
2013,"Malcolm Lee","SG",22,"MIN",16,289,78,20,39,12,6,0.382,8,24,0.333,0.6,9.8,0.4,-0.9,0.1,0.46
2013,"Kawhi Leonard","SF",21,"SAS",58,1810,689,93,346,97,32,0.494,65,174,0.374,0.825,16.4,6.2,3.9,2.7,0.592
2013,"Meyers Leonard","C",20,"POR",69,1206,377,33,255,11,38,0.545,3,7,0.429,0.809,12.1,2.4,-2.6,-0.2,0.596
2013,"Jon Leuer","PF-C",23,"TOT",28,187,56,8,37,6,0,0.481,0,3,0,0.462,10.4,0.2,-4.4,-0.1,0.485
2013,"Jon Leuer","C",23,"CLE",9,91,22,5,13,2,0,0.357,0,3,0,0.333,3.3,-0.2,-9.1,-0.2,0.359
2013,"Jon Leuer","PF",23,"MEM",19,96,34,3,24,4,0,0.625,0,0,NA,0.571,17.2,0.4,0.1,0.1,0.628
2013,"Rashard Lewis","PF",33,"MIA",55,792,285,30,121,21,14,0.414,51,131,0.389,0.622,11.1,1.2,-3.2,-0.2,0.53
2013,"DeAndre Liggins","SG",24,"OKC",39,290,58,15,53,18,3,0.447,7,19,0.368,0.5,9.4,0.6,-0.1,0.1,0.528
2013,"Damian Lillard","PG",22,"POR",82,3167,1562,531,257,74,19,0.429,185,503,0.368,0.844,16.4,5.8,0.3,1.9,0.546
2013,"Jeremy Lin","PG",24,"HOU",82,2640,1095,497,247,134,29,0.441,87,257,0.339,0.785,14.9,5.4,0.3,1.5,0.538
2013,"Shaun Livingston","PG",27,"TOT",66,1455,417,215,158,48,31,0.48,0,4,0,0.867,13,2.6,-1.8,0.1,0.536
2013,"Shaun Livingston","PG",27,"WAS",17,320,63,38,37,11,2,0.364,0,3,0,1,7.4,0.2,-4.5,-0.2,0.434
2013,"Shaun Livingston","PG",27,"CLE",49,1135,354,177,121,37,29,0.507,0,1,0,0.843,14.6,2.4,-1.1,0.3,0.559
2013,"Brook Lopez","C",24,"BRK",74,2253,1437,70,512,33,154,0.521,0,1,0,0.758,24.7,9,1.4,1.9,0.567
2013,"Robin Lopez","C",24,"NOH",82,2136,929,64,462,32,128,0.534,0,0,NA,0.778,18.9,5.6,1.1,1.7,0.573
2013,"Kevin Love","PF",24,"MIN",18,618,330,42,252,13,9,0.352,20,92,0.217,0.704,17.9,1.1,-1.1,0.1,0.458
2013,"Kyle Lowry","PG",26,"TOR",68,2020,791,435,321,94,24,0.401,101,279,0.362,0.795,17.5,5.6,3.7,2.9,0.543
2013,"John Lucas","PG",30,"TOR",63,827,333,105,65,23,1,0.386,57,151,0.377,0.72,12.8,1.1,-2.9,-0.2,0.483
2013,"Scott Machado","PG",22,"HOU",6,21,8,6,1,2,0,0.5,0,1,0,1,6,-0.1,-15.1,-0.1,0.581
2013,"Shelvin Mack","PG-SG",22,"TOT",31,416,143,68,40,15,0,0.46,18,49,0.367,0.563,11.3,0.5,-3.9,-0.2,0.537
2013,"Shelvin Mack","PG",22,"WAS",7,141,37,23,16,6,0,0.4,4,13,0.308,0.5,10.4,0.2,-3,0,0.453
2013,"Shelvin Mack","SG",22,"PHI",4,7,2,1,0,0,0,0.5,0,1,0,NA,-6.4,-0.1,-24.1,0,0.5
2013,"Shelvin Mack","PG",22,"ATL",20,268,104,44,24,9,0,0.488,14,35,0.4,0.571,12.3,0.4,-3.8,-0.1,0.577
2013,"Corey Maggette","SF",33,"DET",18,257,95,19,25,6,2,0.355,5,21,0.238,0.75,7.9,0.1,-5.9,-0.3,0.489
2013,"Ian Mahinmi","C",26,"IND",80,1322,402,27,311,39,66,0.453,0,2,0,0.608,10.6,2.3,-2.7,-0.2,0.497
2013,"Shawn Marion","PF",34,"DAL",67,2010,812,163,525,75,47,0.514,23,73,0.315,0.782,18,5.3,2.8,2.4,0.553
2013,"Kendall Marshall","PG",21,"PHO",48,702,143,143,42,22,4,0.371,23,73,0.315,0.571,7.8,-0.2,-7.3,-0.9,0.455
2013,"Cartier Martin","SF",28,"WAS",41,694,270,20,100,19,6,0.381,58,146,0.397,0.714,9.7,0.7,-3.6,-0.3,0.511
2013,"Kenyon Martin","C",35,"NYK",18,431,129,8,95,16,17,0.602,0,0,NA,0.425,13.9,1.2,0.5,0.3,0.583
2013,"Kevin Martin","SG",29,"OKC",77,2136,1077,106,178,72,8,0.45,158,371,0.426,0.89,16,7,0.5,1.3,0.608
2013,"Roger Mason","SG",32,"NOH",69,1219,369,74,132,26,11,0.433,66,159,0.415,0.907,10,1.4,-1.7,0.1,0.57
2013,"Wesley Matthews","SG",26,"POR",69,2403,1022,174,191,90,18,0.436,169,425,0.398,0.797,14.1,4.7,1.2,2,0.574
2013,"Jason Maxiell","PF",29,"DET",72,1789,498,54,409,32,95,0.446,0,0,NA,0.621,11.3,1.8,-2.6,-0.3,0.478
2013,"Eric Maynor","PG-SG",25,"TOT",64,963,291,182,46,22,1,0.377,34,96,0.354,0.726,9.3,0.2,-7.4,-1.3,0.472
2013,"Eric Maynor","PG",25,"OKC",37,391,104,73,18,10,0,0.313,15,46,0.326,0.81,7.5,0,-8.4,-0.6,0.419
2013,"Eric Maynor","SG",25,"POR",27,572,187,109,28,12,1,0.422,19,50,0.38,0.683,10.6,0.2,-6.7,-0.7,0.508
2013,"O.J. Mayo","SG",25,"DAL",82,2913,1255,361,291,93,23,0.449,142,349,0.407,0.82,13.9,4.2,0.4,1.7,0.556
2013,"Luc Mbah","SF",26,"MIL",58,1326,387,55,256,42,14,0.401,13,37,0.351,0.571,9.1,0.5,-4.1,-0.7,0.447
2013,"JaVale McGee","C",25,"DEN",79,1433,717,24,381,30,157,0.575,1,1,1,0.591,20.7,4.9,1.5,1.2,0.589
2013,"Dominic McGuire","SF",27,"TOT",26,387,51,20,78,13,11,0.429,0,0,NA,0.3,7.7,0.3,-1.9,0,0.422
2013,"Dominic McGuire","SF",27,"TOR",15,230,32,10,48,5,8,0.469,0,0,NA,0.333,7.5,0.2,-2.3,0,0.462
2013,"Dominic McGuire","SF",27,"NOH",9,145,19,9,28,8,3,0.429,0,0,NA,0.5,9.1,0.1,-0.4,0.1,0.434
2013,"Dominic McGuire","SF",27,"IND",2,12,0,1,2,0,0,0,0,0,NA,0,-6,-0.1,-13.3,0,0
2013,"Josh McRoberts","PF",25,"TOT",67,1487,401,141,325,32,27,0.455,24,84,0.286,0.765,12.7,2.2,-0.8,0.4,0.527
2013,"Josh McRoberts","PF",25,"ORL",41,685,159,70,137,10,12,0.392,17,55,0.309,0.733,10.2,0.7,-2,0,0.478
2013,"Josh McRoberts","PF",25,"CHA",26,802,242,71,188,22,15,0.505,7,29,0.241,0.782,14.8,1.5,0.1,0.4,0.565
2013,"Jodie Meeks","SG",25,"LAL",78,1663,618,69,171,58,5,0.387,122,342,0.357,0.896,11.4,3,-0.9,0.5,0.54
2013,"Fab Melo","C",22,"BOS",6,36,7,0,3,2,2,0.5,0,0,NA,0.25,4.9,0,-5.8,0,0.451
2013,"Khris Middleton","SG",21,"DET",27,475,165,28,50,15,4,0.44,14,45,0.311,0.844,11.4,0.9,-2.3,0,0.532
2013,"C.J. Miles","SF",25,"CLE",65,1364,729,63,174,49,17,0.415,126,328,0.384,0.869,15.3,2.6,-1.1,0.3,0.551
2013,"Darko Milicic","C",27,"BOS",1,5,0,0,1,0,0,0,0,0,NA,NA,-30.2,-0.1,-36.1,0,0
2013,"Andre Miller","PG",36,"DEN",82,2151,786,484,238,73,11,0.479,17,64,0.266,0.84,15.7,5.4,-0.1,1,0.548
2013,"Darius Miller","SF",22,"NOH",52,694,118,44,78,17,12,0.407,22,56,0.393,1,6.3,0.5,-2.2,0,0.529
2013,"Mike Miller","SF",32,"MIA",59,900,281,99,157,21,4,0.433,73,175,0.417,0.727,13.5,2.6,0.6,0.6,0.596
2013,"Quincy Miller","PF",20,"DEN",7,26,9,3,2,1,0,0.333,0,1,0,0.5,5.9,0,-8.4,0,0.349
2013,"Patty Mills","PG",24,"SAS",58,656,294,62,50,26,4,0.469,52,130,0.4,0.842,14.1,1.5,-0.4,0.3,0.59
2013,"Paul Millsap","PF",27,"UTA",78,2375,1135,201,554,102,80,0.49,13,39,0.333,0.742,19.8,7.6,3.8,3.5,0.55
2013,"Nazr Mohammed","C",35,"CHI",63,693,166,26,195,21,32,0.367,0,2,0,0.723,10.8,1.2,-2.8,-0.1,0.414
2013,"Greg Monroe","C",22,"DET",81,2687,1298,281,777,105,55,0.486,0,4,0,0.689,19.5,5.9,2.4,3,0.527
2013,"E'Twaun Moore","SG",23,"ORL",75,1682,588,206,167,51,23,0.396,67,197,0.34,0.797,10.7,0.2,-3.2,-0.5,0.471
2013,"Darius Morris","PG",22,"LAL",48,683,194,76,57,21,2,0.388,24,66,0.364,0.649,8.1,0.2,-4.3,-0.4,0.475
2013,"Marcus Morris","PF-SF",23,"TOT",77,1524,596,62,277,45,20,0.422,86,233,0.369,0.564,11.3,1.8,-1.9,0,0.516
2013,"Marcus Morris","PF",23,"HOU",54,1154,465,47,219,27,16,0.428,74,194,0.381,0.653,12.1,2,-1.1,0.3,0.537
2013,"Marcus Morris","SF",23,"PHO",23,370,131,15,58,18,4,0.405,12,39,0.308,0.405,8.6,-0.2,-4.7,-0.2,0.453
2013,"Markieff Morris","PF",23,"PHO",82,1837,670,108,396,77,64,0.407,45,134,0.336,0.732,12.6,1.7,-1,0.5,0.473
2013,"Anthony Morrow","SG",27,"TOT",41,383,164,13,30,13,1,0.441,16,43,0.372,0.909,12,0.7,-3.9,-0.2,0.53
2013,"Anthony Morrow","SG",27,"ATL",24,301,125,9,26,12,1,0.423,15,38,0.395,0.889,12.3,0.6,-3,-0.1,0.526
2013,"Anthony Morrow","SG",27,"DAL",17,82,39,4,4,1,0,0.5,1,5,0.2,1,10.9,0,-7.4,-0.1,0.545
2013,"Donatas Motiejunas","PF",22,"HOU",44,538,250,31,93,7,10,0.455,24,83,0.289,0.627,12.2,0.7,-2.9,-0.1,0.531
2013,"Arnett Moultrie","PF",22,"PHI",47,542,174,10,145,17,10,0.582,0,0,NA,0.643,16.7,1.7,-1.7,0,0.595
2013,"Timofey Mozgov","C",26,"DEN",41,366,108,9,107,6,18,0.506,0,2,0,0.769,12.3,0.7,-1.6,0,0.549
2013,"Byron Mullens","PF",23,"CHA",53,1428,564,81,337,34,32,0.385,66,208,0.317,0.646,12.3,0.1,-3.6,-0.6,0.465
2013,"Kevin Murphy","SG",22,"UTA",17,52,15,2,4,1,0,0.25,1,5,0.2,NA,-4.5,-0.3,-17.6,-0.2,0.268
2013,"Troy Murphy","PF",32,"DAL",14,256,65,7,49,10,6,0.361,11,35,0.314,0.909,9.1,0.3,-1.7,0,0.494
2013,"Steve Nash","PG",38,"LAL",50,1627,636,333,142,30,5,0.497,57,130,0.438,0.922,16,4.3,-1.1,0.4,0.605
2013,"Gary Neal","SG",28,"SAS",68,1484,645,129,143,30,2,0.412,89,251,0.355,0.865,11.5,1.9,-2.6,-0.2,0.512
2013,"Jameer Nelson","PG",30,"ORL",56,1977,822,413,209,71,6,0.392,121,355,0.341,0.873,14.4,2.1,-0.1,0.9,0.498
2013,"Andrew Nicholson","PF",23,"ORL",75,1249,587,44,258,24,32,0.527,0,0,NA,0.798,15.1,1.7,-4.4,-0.8,0.557
2013,"Joakim Noah","C",27,"CHI",66,2426,784,262,733,78,141,0.481,0,5,0,0.751,18.1,7.3,5.2,4.4,0.534
2013,"Steve Novak","SF",29,"NYK",81,1641,535,35,152,28,8,0.414,149,351,0.425,0.909,11.3,4,0,0.8,0.602
2013,"Dirk Nowitzki","PF",34,"DAL",53,1661,917,132,363,38,37,0.471,65,157,0.414,0.86,19.8,5,1.7,1.5,0.564
2013,"Jermaine O'Neal","C",34,"PHO",55,1029,454,42,293,19,78,0.482,0,0,NA,0.835,16.7,2,-2,0,0.538
2013,"Kyle O'Quinn","C",22,"ORL",57,638,232,52,209,11,26,0.513,0,1,0,0.667,15.8,1.4,-0.9,0.2,0.535
2013,"Lamar Odom","PF",33,"LAC",82,1616,330,142,480,69,58,0.399,18,90,0.2,0.476,10.9,2.7,1.2,1.3,0.429
2013,"Tim Ohlbrecht","C",24,"HOU",3,12,3,1,1,1,0,0.333,0,0,NA,1,-6.1,-0.1,-15.8,0,0.436
2013,"Emeka Okafor","C",30,"WAS",79,2052,765,93,692,45,77,0.477,0,0,NA,0.571,15.8,4.5,-1.1,0.5,0.496
2013,"Daniel Orton","C",22,"OKC",13,104,33,4,26,4,3,0.462,0,0,NA,0.529,14,0.3,-1.3,0,0.493
2013,"Travis Outlaw","SF",28,"SAC",38,444,200,21,61,11,8,0.418,14,50,0.28,0.731,13,0.3,-4.7,-0.3,0.5
2013,"Zaza Pachulia","C",28,"ATL",52,1134,306,79,336,35,12,0.473,0,3,0,0.757,13.1,2.7,0,0.6,0.534
2013,"Jannero Pargo","PG",33,"TOT",32,507,207,67,35,18,3,0.368,39,116,0.336,0.923,10.3,-0.2,-5,-0.4,0.475
2013,"Jannero Pargo","PG",33,"WAS",7,102,21,14,6,0,1,0.25,3,20,0.15,1,0.2,-0.3,-10.8,-0.2,0.319
2013,"Jannero Pargo","PG",33,"ATL",7,113,35,19,7,3,0,0.342,7,20,0.35,1,9.7,0.1,-5.6,-0.1,0.45
2013,"Jannero Pargo","PG",33,"CHA",18,292,151,34,22,15,2,0.401,29,76,0.382,0.889,14.1,0,-2.7,-0.1,0.517
2013,"Jeremy Pargo","PG-SG",26,"TOT",39,655,265,92,49,13,2,0.396,25,74,0.338,0.677,10.4,0,-6.3,-0.7,0.478
2013,"Jeremy Pargo","PG",26,"CLE",25,447,196,64,32,12,2,0.401,18,57,0.316,0.683,11.3,-0.1,-5.6,-0.4,0.478
2013,"Jeremy Pargo","SG",26,"PHI",14,208,69,28,17,1,0,0.381,7,17,0.412,0.667,8.4,0,-7.8,-0.3,0.478
2013,"Tony Parker","PG",30,"SAS",66,2174,1341,499,198,54,6,0.522,24,68,0.353,0.845,23,9.3,2.7,2.6,0.588
2013,"Chandler Parsons","SF",24,"HOU",76,2758,1177,269,404,75,32,0.486,152,395,0.385,0.729,15.3,7,2.7,3.3,0.584
2013,"Patrick Patterson","PF",23,"TOT",71,1775,737,81,337,31,40,0.512,51,132,0.386,0.762,15.2,4.1,-0.2,0.8,0.566
2013,"Patrick Patterson","PF",23,"HOU",47,1219,544,51,221,18,27,0.519,35,96,0.365,0.755,15.5,3,-0.2,0.6,0.571
2013,"Patrick Patterson","PF",23,"SAC",24,556,193,30,116,13,13,0.494,16,36,0.444,0.786,14.5,1,-0.3,0.2,0.554
2013,"Chris Paul","PG",27,"LAC",70,2335,1186,678,262,169,10,0.481,76,232,0.328,0.885,26.4,13.9,7.5,5.6,0.594
2013,"Sasha Pavlovic","SG",29,"POR",39,528,103,32,56,24,5,0.353,18,60,0.3,0.167,6.2,0.1,-3.1,-0.1,0.423
2013,"Nikola Pekovic","C",27,"MIN",62,1959,1011,53,545,43,50,0.52,0,0,NA,0.744,20.2,6.7,0.3,1.2,0.572
2013,"Kendrick Perkins","C",28,"OKC",78,1954,330,111,466,43,83,0.457,0,1,0,0.611,8.2,2.5,-0.4,0.8,0.479
2013,"Johan Petro","C",27,"ATL",31,352,108,16,112,10,9,0.436,1,4,0.25,0.917,11,0.4,-4.8,-0.2,0.468
2013,"Paul Pierce","SF",35,"BOS",77,2575,1430,370,487,84,30,0.436,145,382,0.38,0.787,19.1,7.2,3.4,3.4,0.559
2013,"Mickael Pietrus","SF",30,"TOR",19,386,100,9,36,12,6,0.347,20,64,0.313,0.667,6,0,-3.6,-0.2,0.472
2013,"Dexter Pittman","C",24,"TOT",11,32,8,0,12,0,0,0.364,0,0,NA,0,1.6,-0.1,-17.9,-0.1,0.325
2013,"Dexter Pittman","C",24,"MIA",4,12,6,0,7,0,0,0.6,0,0,NA,NA,17,0,-15.5,0,0.6
2013,"Dexter Pittman","C",24,"MEM",7,20,2,0,5,0,0,0.167,0,0,NA,0,-7.7,-0.1,-19.4,-0.1,0.137
2013,"Miles Plumlee","C",24,"IND",14,55,13,2,22,0,3,0.238,0,0,NA,0.75,8.8,0,-7.8,-0.1,0.286
2013,"Quincy Pondexter","SF",24,"MEM",59,1243,375,61,132,35,6,0.428,60,152,0.395,0.787,11,3.2,0.6,0.8,0.565
2013,"A.J. Price","PG",26,"WAS",57,1278,441,205,114,33,3,0.39,70,200,0.35,0.79,12.4,2.2,-1.8,0.1,0.501
2013,"Ronnie Price","PG",29,"POR",39,510,105,73,44,26,3,0.325,10,39,0.256,0.708,6.8,-0.2,-4.8,-0.4,0.402
2013,"Pablo Prigioni","PG",35,"NYK",78,1263,275,236,143,69,2,0.455,53,134,0.396,0.88,13,3.2,0.6,0.8,0.595
2013,"Tayshaun Prince","SF",32,"TOT",82,2631,852,196,364,48,25,0.438,38,94,0.404,0.738,11.5,3.6,-1.6,0.3,0.486
2013,"Tayshaun Prince","SF",32,"DET",45,1457,527,111,209,21,13,0.444,23,53,0.434,0.796,12.5,1.7,-2.2,-0.1,0.502
2013,"Tayshaun Prince","SF",32,"MEM",37,1174,325,85,155,27,12,0.429,15,41,0.366,0.595,10.2,1.8,-0.9,0.3,0.461
2013,"Joel Przybilla","C",33,"MIL",12,68,2,4,21,1,2,0.25,0,0,NA,0,3.3,0,-5.6,-0.1,0.205
2013,"Chris Quinn","SG",29,"CLE",7,78,10,9,2,3,0,0.25,0,5,0,1,1.3,-0.2,-10.8,-0.2,0.296
2013,"Vladimir Radmanovic","PF",32,"CHI",25,144,33,8,28,8,4,0.302,5,27,0.185,0.667,6.3,0.1,-2.2,0,0.372
2013,"Anthony Randolph","PF",23,"DEN",39,329,143,12,95,19,21,0.491,0,8,0,0.689,15.6,0.5,-1.5,0,0.534
2013,"Shavlik Randolph","PF",29,"BOS",16,198,67,4,70,8,7,0.583,0,0,NA,0.407,15.9,0.7,-1.6,0,0.559
2013,"Zach Randolph","PF",31,"MEM",76,2607,1169,108,854,61,31,0.46,2,23,0.087,0.75,17.9,7.9,0.2,1.4,0.506
2013,"J.J. Redick","SG",28,"TOT",78,2379,1100,296,171,38,9,0.434,165,451,0.366,0.9,14.7,4.5,-1.1,0.6,0.571
2013,"J.J. Redick","SG",28,"ORL",50,1575,756,220,119,29,5,0.45,117,300,0.39,0.891,16.1,3.2,-0.3,0.7,0.592
2013,"J.J. Redick","SG",28,"MIL",28,804,344,76,52,9,4,0.403,48,151,0.318,0.918,11.9,1.3,-2.5,-0.1,0.529
2013,"Jason Richardson","SG",32,"PHI",33,936,347,51,127,40,15,0.402,57,167,0.341,0.606,12.6,1.4,-0.6,0.3,0.495
2013,"Quentin Richardson","SF",32,"NYK",1,29,5,1,10,0,0,0.091,1,4,0.25,1,0.7,-0.1,-13.2,-0.1,0.21
2013,"Luke Ridnour","SG",31,"MIN",82,2474,939,311,206,82,15,0.453,66,212,0.311,0.848,13,4.3,-0.4,1,0.532
2013,"Austin Rivers","SG",20,"NOH",61,1418,377,127,109,26,9,0.372,28,86,0.326,0.546,5.9,-1.1,-5.6,-1.3,0.431
2013,"Brian Roberts","PG",27,"NOH",78,1324,555,219,97,37,3,0.417,59,153,0.386,0.909,14.6,2.2,-2.5,-0.2,0.509
2013,"Nate Robinson","PG",28,"CHI",82,2086,1074,358,184,85,10,0.433,141,348,0.405,0.799,17.4,5.9,1.7,1.9,0.54
2013,"Thomas Robinson","PF",21,"TOT",70,1056,333,46,315,41,26,0.43,0,1,0,0.523,10.9,-0.1,-4.5,-0.7,0.451
2013,"Thomas Robinson","PF",21,"SAC",51,809,247,36,238,25,21,0.424,0,0,NA,0.577,10.6,-0.2,-4.8,-0.6,0.45
2013,"Thomas Robinson","PF",21,"HOU",19,247,86,10,77,16,5,0.449,0,1,0,0.421,12,0.1,-3.4,-0.1,0.454
2013,"Rajon Rondo","PG",26,"BOS",38,1423,522,420,212,70,9,0.484,12,50,0.24,0.645,18.1,3.2,1.8,1.3,0.516
2013,"Terrence Ross","SG",21,"TOR",73,1239,467,53,144,43,14,0.407,65,196,0.332,0.714,10.4,0.9,-2.9,-0.3,0.491
2013,"Brandon Roy","SG",28,"MIN",5,122,29,23,14,3,0,0.314,0,9,0,0.7,8.3,0,-5.5,-0.1,0.368
2013,"Ricky Rubio","PG",22,"MIN",57,1691,608,418,229,137,5,0.36,27,92,0.293,0.799,16.2,3,1.8,1.6,0.482
2013,"Brandon Rush","SF",27,"GSW",2,25,14,2,1,0,0,0.667,0,2,0,0.667,11.9,0,-7.1,0,0.678
2013,"Robert Sacre","C",23,"LAL",32,203,43,6,34,0,10,0.375,0,0,NA,0.636,3.4,-0.1,-7.5,-0.3,0.407
2013,"John Salmons","SF",33,"SAC",76,2278,672,226,207,51,25,0.399,99,267,0.371,0.773,10.2,1.6,-1.8,0.1,0.509
2013,"Samardo Samuels","C",24,"CLE",18,196,58,8,28,3,3,0.367,0,1,0,0.583,6.2,-0.1,-7.7,-0.3,0.411
2013,"Larry Sanders","C",24,"MIL",71,1937,696,83,672,53,201,0.506,0,2,0,0.618,18.7,6,2.5,2.2,0.523
2013,"Luis Scola","PF",32,"PHO",82,2184,1048,182,541,67,35,0.472,3,16,0.188,0.787,16.7,4.4,-0.1,1.1,0.516
2013,"Mike Scott","PF",24,"ATL",40,376,183,12,110,4,2,0.476,0,1,0,0.768,16.3,0.9,-6.4,-0.4,0.533
2013,"Thabo Sefolosha","SG",28,"OKC",81,2229,613,125,317,103,44,0.481,108,258,0.419,0.826,12.8,6.8,3.5,3.1,0.617
2013,"Josh Selby","PG",21,"MEM",10,59,20,4,5,2,0,0.273,1,6,0.167,0.636,0.1,-0.2,-11.6,-0.1,0.373
2013,"Kevin Seraphin","C",23,"WAS",79,1721,721,57,346,24,59,0.461,0,0,NA,0.693,10.3,0.1,-5.7,-1.6,0.478
2013,"Ramon Sessions","SG",26,"CHA",61,1652,876,230,169,48,7,0.408,33,107,0.308,0.839,17.7,2.9,-2.1,0,0.529
2013,"Tornike Shengelia","SF",21,"BRK",19,93,30,3,23,3,1,0.435,1,2,0.5,0.563,8.5,0,-6.4,-0.1,0.499
2013,"Iman Shumpert","SG",22,"NYK",45,996,305,75,136,43,7,0.396,51,127,0.402,0.766,11.7,1.9,0.6,0.7,0.516
2013,"Alexey Shved","SG",24,"MIN",77,1840,665,286,175,54,27,0.372,85,288,0.295,0.72,11,0.8,-2.1,-0.1,0.474
2013,"Henry Sims","C",22,"NOH",2,5,4,0,2,0,0,0.667,0,0,NA,NA,29.2,0,-9.1,0,0.667
2013,"Kyle Singler","SF",24,"DET",82,2293,720,77,330,57,37,0.428,70,200,0.35,0.806,10,2.3,-1.9,0.1,0.517
2013,"Chris Singleton","PF",23,"WAS",57,924,231,37,184,38,24,0.382,7,36,0.194,0.571,7.8,0.5,-3.3,-0.3,0.425
2013,"Donald Sloan","SG-PG",25,"TOT",23,263,81,38,28,5,0,0.346,7,19,0.368,0.8,9.6,0.1,-6.3,-0.3,0.455
2013,"Donald Sloan","SG",25,"CLE",20,257,81,37,28,5,0,0.346,7,19,0.368,0.8,9.9,0.1,-6,-0.3,0.455
2013,"Donald Sloan","PG",25,"NOH",3,6,0,1,0,0,0,NA,0,0,NA,NA,-3.3,0,-20,0,NA
2013,"Greg Smith","C",22,"HOU",70,1110,421,25,321,18,40,0.62,0,1,0,0.623,16.1,4,-0.5,0.4,0.636
2013,"Ish Smith","PG",24,"TOT",52,516,123,87,61,21,9,0.352,8,27,0.296,0.429,8.5,-0.4,-6.2,-0.5,0.379
2013,"Ish Smith","PG",24,"ORL",36,378,85,57,46,13,6,0.336,4,17,0.235,0.429,7.2,-0.6,-7,-0.5,0.357
2013,"Ish Smith","PG",24,"MIL",16,138,38,30,15,8,3,0.395,4,10,0.4,NA,12.1,0.1,-4,-0.1,0.442
2013,"J.R. Smith","SG",27,"NYK",80,2678,1446,218,425,100,24,0.422,155,436,0.356,0.762,17.6,6.7,1.3,2.2,0.522
2013,"Jason Smith","C",26,"NOH",51,876,420,34,186,15,45,0.49,0,4,0,0.843,16.8,1.7,-2.1,0,0.544
2013,"Josh Smith","PF",27,"ATL",76,2683,1327,321,639,94,136,0.465,61,201,0.303,0.517,17.7,4.2,2.1,2.8,0.501
2013,"Nolan Smith","PG",24,"POR",40,288,110,35,27,7,1,0.368,6,28,0.214,0.714,7.1,-0.5,-8.6,-0.5,0.435
2013,"Marreese Speights","C",25,"TOT",79,1300,658,47,386,24,53,0.445,3,10,0.3,0.771,17.3,2.8,-3.5,-0.5,0.498
2013,"Marreese Speights","C",25,"MEM",40,579,262,18,189,10,27,0.429,2,5,0.4,0.716,16.1,1.4,-3.2,-0.2,0.474
2013,"Marreese Speights","C",25,"CLE",39,721,396,29,197,14,26,0.457,1,5,0.2,0.806,18.2,1.4,-3.8,-0.3,0.515
2013,"Tiago Splitter","PF",28,"SAS",81,1997,838,130,515,63,64,0.56,0,2,0,0.73,18.7,8.2,2.9,2.5,0.609
2013,"Jerry Stackhouse","SF",38,"BRK",37,544,182,35,33,7,4,0.384,30,89,0.337,0.87,8.5,0.4,-4.1,-0.3,0.5
2013,"Lance Stephenson","SG",22,"IND",78,2278,687,223,304,81,16,0.46,62,188,0.33,0.652,11.8,5.5,0.9,1.7,0.53
2013,"DeShawn Stevenson","SG",31,"ATL",56,1158,284,52,122,29,6,0.374,76,209,0.364,0.522,8.1,1.5,-1.5,0.1,0.522
2013,"Greg Stiemsma","C",27,"MIN",76,1209,307,30,261,44,90,0.457,0,0,NA,0.768,10.5,1.7,-1.4,0.2,0.498
2013,"Julyan Stone","PG",24,"DEN",4,28,7,2,3,1,0,1,0,0,NA,0.75,11.4,0.1,0.7,0,0.931
2013,"Amar'e Stoudemire","PF",30,"NYK",29,682,413,13,145,10,21,0.577,0,0,NA,0.808,22.1,2.7,-1.4,0.1,0.637
2013,"Rodney Stuckey","SG",26,"DET",76,2171,876,270,212,51,17,0.406,55,182,0.302,0.783,13,2.5,-2.5,-0.3,0.505
2013,"Jared Sullinger","PF",20,"BOS",45,892,270,35,264,22,22,0.493,1,5,0.2,0.746,13.5,2.7,-0.6,0.3,0.534
